ra,dec,z,zErr,dered_u,dered_g,dered_r,dered_i,dered_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z
187.30852,-1.3560158,0.007092588,1.46707E-05,17.65982,16.51756,16.1893,16.01964,15.90959,0.02327247,0.004653113,0.005296597,0.006652654,0.02104497
186.98029,-2.200285,0.02485084,1.211534E-05,19.18331,17.32142,16.81012,16.53004,16.25123,0.06842624,0.007495121,0.007618762,0.008687492,0.02950442
187.21128,-2.0608186,0.008103337,7.067733E-06,17.11036,15.65052,14.92593,14.55517,14.26354,0.01945115,0.003294897,0.002698878,0.002863931,0.005513059
194.48355,-2.1834335,0.009698444,5.114813E-06,18.76398,17.92769,17.66546,17.52415,17.37928,0.02804274,0.00722474,0.008238757,0.01060931,0.03804507
242.16248,0.45621252,0.02458739,4.533417E-06,18.56644,17.61213,17.43087,17.40107,17.39277,0.04420672,0.009298773,0.01053112,0.01439834,0.04304021
19.693704,14.989673,0.02275086,6.474791E-06,16.94864,16.42965,16.2035,16.16815,15.75553,0.03005978,0.01074288,0.01118474,0.01713267,0.0346303
22.128664,14.981222,0.02447069,1.49932E-05,18.20239,16.48278,15.70261,15.30395,14.98213,0.02606586,0.004189957,0.003319218,0.003399174,0.006322816
22.571542,14.655157,0.02388938,1.662706E-05,17.13785,15.80699,15.22313,14.915,14.70345,0.01702318,0.003597131,0.003484291,0.003508138,0.01043951
22.420421,14.505098,0.02162328,1.484711E-05,16.82586,15.40413,14.7443,14.42291,14.13686,0.01144028,0.002715771,0.002454998,0.00249885,0.00479501
22.564257,14.677555,0.008169366,5.933988E-06,18.13066,16.90183,16.60364,16.39905,16.48059,0.06402852,0.01138325,0.03314359,0.0195115,0.07573913
26.746457,13.125112,0.01836346,9.388596E-06,15.59858,14.08348,13.33798,12.96903,12.67377,0.006281521,0.002079386,0.001890517,0.001891505,0.002532577
26.344272,13.43629,0.01869087,9.446424E-06,18.50391,17.32572,16.92858,16.70212,16.50001,0.04568232,0.008390128,0.008364527,0.008873479,0.02619908
25.701315,13.155996,0.00271248,1.068106E-05,14.87067,13.84421,13.4369,13.33975,13.34393,0.008863107,0.002648334,0.003553124,0.007227763,0.01430502
28.095236,14.553888,0.0180089,6.560361E-06,17.86546,16.85372,16.4231,16.20959,16.02729,0.02419019,0.00561945,0.005714176,0.006982348,0.01924304
29.081404,14.924725,0.02473454,1.124902E-05,19.04346,17.97209,17.66614,17.63422,17.56364,0.1075466,0.01913628,0.03598079,0.05932124,0.103836
12.2654,15.485533,0.01825912,4.663113E-06,17.10695,16.19137,15.74431,15.54242,15.37078,0.01089173,0.003433797,0.003134429,0.00340823,0.006918872
21.68898,14.624819,0.02155961,7.36755E-06,18.27954,17.47379,16.87869,16.66898,16.82199,0.03829522,0.009667396,0.01554837,0.01809434,0.05441647
21.879297,14.819811,0.02161118,1.165085E-05,16.63381,15.5122,15.00461,14.75427,14.55356,0.01095116,0.003145548,0.00292426,0.003192442,0.007152276
23.469008,13.702609,0.008670416,6.286258E-06,18.36633,17.76545,17.83793,18.39158,18.34305,0.02432005,0.007686197,0.009601162,0.01909931,0.06233047
24.170501,15.086706,0.008757947,4.863814E-06,18.49895,17.6442,17.31405,17.1748,17.07092,0.03241971,0.00740252,0.007558905,0.009416887,0.02848329
24.501309,14.982781,0.002477346,6.899188E-06,17.57003,16.73719,16.44809,16.29061,16.32776,0.03799615,0.009376253,0.01071309,0.01683793,0.0450087
24.101634,14.529637,0.008796457,8.520503E-06,17.14757,16.14058,15.67033,15.44633,15.28086,0.01836604,0.004715958,0.004784609,0.006834722,0.01744997
23.774418,14.003329,0.02355934,8.351073E-06,18.60726,16.74948,16.30731,16.09519,15.84286,0.05920352,0.006173403,0.006194848,0.006895853,0.02129019
24.047028,13.970164,0.02363942,3.894628E-06,17.41636,16.5716,16.38712,16.30208,16.1709,0.02024079,0.004564282,0.005297535,0.006033683,0.01798989
27.565294,13.140793,0.0160721,1.179018E-05,19.37724,17.71518,16.90293,16.51789,16.19508,0.07054826,0.008587383,0.006108823,0.005754172,0.01318626
27.396397,13.008339,0.01821128,8.129993E-05,19.61723,17.82983,17.17176,16.82401,16.64558,0.1455033,0.0178694,0.01475486,0.01601357,0.04463293
27.758551,13.296543,0.01729145,1.048029E-05,16.08897,14.74924,14.13758,13.81125,13.53857,0.01133791,0.002729532,0.002411963,0.00260728,0.004218139
27.869425,13.238373,0.01787126,1.805265E-05,18.97776,17.70867,17.18828,16.91048,16.64433,0.05637459,0.008799681,0.007524265,0.007524822,0.01882718
27.347094,12.956081,0.01788499,4.813619E-05,19.30576,17.55466,16.89879,16.56197,16.40501,0.1416913,0.01502448,0.01101849,0.01161942,0.03438984
27.310208,13.031957,0.01630271,8.934678E-06,19.66903,17.6373,16.77544,16.35513,16.01728,0.04997107,0.006229989,0.004371997,0.004199713,0.00781517
27.260516,12.927518,0.01737405,9.148956E-06,17.41293,15.77642,15.04542,14.67849,14.42169,0.0217318,0.003812278,0.002941578,0.002925839,0.005763612
27.300442,12.669727,0.01754348,5.245505E-06,18.94166,17.74127,17.20491,16.99559,16.84234,0.04333559,0.008431986,0.007026882,0.007925477,0.02199523
27.308494,13.055325,0.01693125,6.748171E-06,15.02253,13.11101,12.2422,11.7934,11.51461,0.00586034,0.001701733,0.001539805,0.001523276,0.00186387
27.328891,13.047779,0.01781302,9.669605E-06,18.49858,16.81119,16.01838,15.63326,15.35037,0.03112026,0.004847276,0.003551348,0.003480434,0.006902857
27.25025,13.211098,0.01680718,5.119024E-06,15.63344,13.70839,12.8955,12.4721,12.18233,0.007874446,0.001833448,0.001687594,0.001647746,0.002132026
27.32346,13.466655,0.01663708,2.865143E-05,19.07566,17.59988,16.90901,16.58331,16.3545,0.06999818,0.00980977,0.007392784,0.007744769,0.02011921
27.015019,12.934619,0.01746826,1.403354E-05,17.91686,16.63578,16.10234,15.83345,15.93248,0.05260901,0.01311341,0.01037011,0.01116379,0.1068982
26.97986,12.69196,0.01750982,1.030551E-05,17.09506,15.98982,15.58313,15.3894,15.26578,0.0205692,0.004666254,0.004294065,0.005013411,0.01382002
27.389671,13.233347,0.01666071,1.362322E-05,17.32496,15.58362,14.81685,14.44114,14.15957,0.02667406,0.003606281,0.00286104,0.002746685,0.005474627
27.462309,13.800538,0.0170864,2.344629E-05,19.18118,17.92891,17.448,17.21663,17.02692,0.05828596,0.01037682,0.009417929,0.0111842,0.03421038
27.547935,12.98854,0.01547564,9.865811E-05,19.78528,18.27539,17.66661,17.38929,17.12411,0.1358202,0.02071885,0.01795335,0.01749025,0.04595288
27.653678,13.11023,0.01648774,1.719559E-05,17.7903,16.50323,15.93275,15.6513,15.44657,0.0325943,0.009575861,0.004654943,0.00483716,0.01271932
27.386973,13.145138,0.0167997,5.31331E-05,19.52696,17.87892,17.17705,16.82832,16.6113,0.1074506,0.01152249,0.008783512,0.008652705,0.02463261
189.65322,0.62451333,0.0224256,4.307238E-05,20.01143,18.52161,17.86425,17.55347,17.32308,0.06382462,0.009685596,0.008005051,0.008899324,0.02208761
189.52228,-0.027016383,0.01251297,1.123234E-05,16.21378,14.63972,13.82659,13.42598,13.11843,0.009346957,0.002319479,0.002070897,0.002082886,0.003380219
189.75468,0.36557387,0.02301519,8.450024E-06,15.7417,13.8168,12.98175,12.59617,12.28666,0.006526135,0.001748003,0.001621181,0.001629493,0.002235095
189.84349,0.4602442,0.02358647,1.16507E-05,17.25408,15.55465,14.73387,14.34925,14.06796,0.01448734,0.002814341,0.00237731,0.002415202,0.004010069
189.70062,0.27001555,0.02273661,1.185065E-05,18.07807,16.33091,15.55912,15.19251,14.8946,0.02233634,0.003688917,0.003080975,0.003078001,0.006603279
189.7734,0.28292159,0.02355277,2.376422E-05,19.24852,17.56827,16.78884,16.4174,16.09303,0.04161052,0.006358823,0.005094256,0.005156354,0.0126196
189.75924,0.25705319,0.0219085,4.646563E-05,19.7955,18.42539,17.78071,17.46942,17.22701,0.05897341,0.009794644,0.008512901,0.009272004,0.02744294
189.59047,1.2020999,0.004151508,7.265687E-06,18.55887,17.64865,17.29819,17.1553,17.01377,0.02875016,0.006719841,0.007264944,0.008733783,0.02462034
189.96873,0.12547405,0.02283781,9.972482E-06,17.56645,15.87642,15.1231,14.73698,14.45815,0.01698234,0.003122628,0.00265493,0.002655869,0.005345777
189.87235,0.28516597,0.009966521,5.873E-06,18.71583,17.76228,17.36557,17.18046,17.14785,0.03094495,0.008061338,0.007709084,0.009392182,0.03382677
190.1817,0.79784785,0.01576504,6.436452E-06,19.18721,18.06614,17.65382,17.45113,17.2793,0.04319059,0.009881684,0.009939614,0.01422184,0.03509301
189.76032,0.84973103,0.005315727,6.10623E-06,17.79421,16.88957,16.54845,16.43538,16.32505,0.01937519,0.004870205,0.004902439,0.006102862,0.01876004
190.33987,0.22092287,0.01601931,1.077096E-05,18.73598,17.79004,17.51406,17.34898,17.43055,0.07010757,0.01473312,0.02623285,0.02964146,0.05855932
191.58742,-1.2500869,0.009271441,1.103803E-05,19.28177,18.19704,17.78531,17.59631,17.4464,0.06711064,0.01240161,0.01322062,0.01747211,0.05329421
193.90664,-0.20625129,0.009744871,6.074055E-06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
193.52145,-0.10119913,0.003188187,3.402023E-05,17.65296,16.37587,15.82338,15.6646,15.45692,0.03824313,0.01396803,0.008744294,0.01417414,0.07728025
193.22164,-0.82259414,0.004755149,1.764526E-05,18.15524,17.0253,16.68069,16.51147,16.40141,0.03915437,0.007756767,0.008375653,0.01316648,0.02634116
193.55247,0.80252202,0.003974337,6.66559E-06,16.93922,15.87929,15.53848,15.35589,15.23008,0.01148681,0.003053984,0.003090687,0.003530519,0.007976279
200.40028,0.57300615,0.02013292,9.983147E-06,17.70889,16.72376,16.32731,16.13229,15.97302,0.02939539,0.004372636,0.004129473,0.005034307,0.0123294
200.34618,0.3424101,0.01842461,7.37179E-06,15.72241,14.01782,13.1101,12.65499,12.31174,0.01010856,0.002308195,0.001860087,0.001842591,0.002503206
202.49968,0.30512067,0.02156267,7.096E-06,15.85237,14.009,13.22308,12.84141,12.57017,0.007938166,0.001869709,0.001733528,0.001738647,0.00267147
188.62759,1.0115073,0.007539892,7.503764E-06,19.18188,18.13425,17.70898,17.49837,17.41463,0.04148259,0.008547079,0.008298577,0.009908482,0.03046895
188.68754,0.36662643,0.0226011,6.050745E-06,17.80405,16.88671,16.48024,16.28214,16.10767,0.01383749,0.004129032,0.003950194,0.004226501,0.01042742
188.75916,0.037663934,0.02279919,6.640211E-06,17.91214,16.73927,16.30396,16.11197,15.98757,0.01985437,0.004421411,0.004298512,0.005015827,0.01556353
189.18628,0.56337807,0.012473,5.358217E-06,18.51159,17.75258,17.49788,17.39152,17.25861,0.02370835,0.007119504,0.008409434,0.01466292,0.02613891
189.69367,0.32253786,0.02280918,1.35585E-05,17.59923,15.82718,14.9854,14.56463,14.24987,0.01799125,0.003105701,0.002641877,0.002616624,0.005054096
194.27943,-0.8076305,0.009409807,1.051833E-05,18.7704,17.84091,17.54389,17.3987,17.33661,0.05481945,0.01231597,0.03669563,0.06088848,0.05441245
193.91204,-0.26490299,0.00370914,5.848213E-06,17.06682,16.41221,16.10594,16.2068,16.47643,0.02560203,0.007864862,0.008580296,0.01491074,0.06395032
193.90373,-0.88374495,0.02267708,1.025617E-05,16.909,15.80151,15.39157,15.18702,15.03504,0.01396822,0.003599973,0.003493382,0.004125996,0.0110731
197.33227,0.88371708,0.01846604,5.393635E-05,19.21694,17.55421,16.88091,16.56194,16.31811,0.09378401,0.01075487,0.008761775,0.009642441,0.02676005
197.51944,0.94879773,0.01827526,2.814665E-05,17.92096,16.7366,16.30532,16.04687,16.08595,0.04796313,0.009842528,0.009311052,0.01216929,0.03742173
197.38287,0.85703718,0.01814389,9.080142E-06,15.64943,13.64811,12.82211,12.39247,12.1256,0.006774915,0.001767031,0.001653037,0.00165025,0.002077346
199.29492,0.52757058,0.02411415,2.309746E-05,17.04729,15.55756,15.02245,14.7793,14.50741,0.01871938,0.003299988,0.003039536,0.003529672,0.007939323
198.85721,0.97347937,0.0240621,5.83264E-06,17.96023,17.02271,16.71732,16.58478,16.43206,0.01715212,0.004418277,0.004422596,0.005262494,0.01352155
199.25059,0.63957393,0.02391134,1.363113E-05,18.50229,16.82592,16.07775,15.66866,15.35373,0.02026655,0.003946965,0.003299748,0.003345877,0.005662826
199.9286,0.74305145,0.0238205,2.097796E-05,18.82449,17.76674,17.32851,17.08766,16.93712,0.04969161,0.01054611,0.0100168,0.01233086,0.03588918
200.66117,-0.28191249,0.01388197,2.111007E-05,17.37002,16.21703,15.75148,15.56195,15.46909,0.02427568,0.005539715,0.004876971,0.006914082,0.02306379
202.34006,-0.77973284,0.01644879,1.991172E-05,17.67967,16.46891,16.08652,15.90046,15.77704,0.03200885,0.006019304,0.006993915,0.008740081,0.02232198
202.15632,-0.06669949,0.01738028,5.774537E-06,18.48184,17.7907,17.54535,17.5946,17.42853,0.02615327,0.007563333,0.007867622,0.01136548,0.03647014
202.45245,-0.29412545,0.02124054,1.06231E-05,16.7048,15.47257,14.99281,14.73318,14.56995,0.01526231,0.005097235,0.003250825,0.003581336,0.009879175
202.21234,-0.36544158,0.02179444,6.048027E-06,18.57582,17.65917,17.22851,17.03889,16.92892,0.02893975,0.007295009,0.006834302,0.007922911,0.02521191
202.55983,-0.029699666,0.01719038,1.618214E-05,18.2088,17.3046,16.93839,16.7679,16.74041,0.03909287,0.009696865,0.01169147,0.01510873,0.05595545
202.30771,0.72853512,0.02255641,1.565351E-05,16.81084,15.52229,15.04259,14.81389,14.6719,0.02314494,0.00338969,0.003274187,0.003848495,0.01049365
202.72408,0.93802513,0.02162852,6.413969E-06,18.08349,17.22572,16.84904,16.671,16.51498,0.02312486,0.005784253,0.005563878,0.006576103,0.01784222
202.35994,0.90336355,0.01089747,4.499659E-05,17.62186,16.09989,15.69968,15.54939,15.53286,0.05553431,0.007860777,0.01092628,0.01478558,0.03114564
249.91253,43.295549,0.01587378,8.112923E-06,16.75204,15.61935,15.21005,15.00402,14.8422,0.01432079,0.003365977,0.004365284,0.005178254,0.01452209
250.16268,43.346078,0.02278006,8.86836E-06,17.97512,16.77136,16.18252,15.91865,15.66197,0.01641969,0.004000759,0.003434849,0.00375962,0.007369817
310.1533,-4.6927239,0.02095254,8.577198E-06,18.22349,16.47647,15.92398,15.66547,15.45335,0.05514616,0.005476963,0.004983212,0.00501662,0.01155431
310.29411,-5.1114485,0.02126241,1.029168E-05,19.65474,17.7636,17.06202,16.82718,16.56272,0.04796739,0.007037899,0.005410686,0.00582532,0.01090764
310.30787,-5.1234814,0.02108048,7.416621E-06,20.62484,17.76813,16.96955,16.61872,16.32623,0.1929541,0.008306335,0.005896313,0.006279916,0.01384443
5.4631334,-9.4922713,0.02091361,4.041276E-06,16.4873,14.88827,14.04617,13.61279,13.27041,0.01504444,0.00272089,0.002218658,0.002257551,0.003705833
5.8975212,-9.5061657,0.01797648,3.649034E-06,17.43272,16.47922,16.18654,16.09811,16.00656,0.0173182,0.004295427,0.004055824,0.004965591,0.0126949
5.7777081,-9.7975819,0.01743704,1.057987E-05,17.91478,16.87226,16.59733,16.43214,16.27685,0.03370969,0.005858167,0.006638364,0.008637153,0.0289278
5.6933655,-9.9095549,0.02000887,7.021853E-06,18.42823,17.27646,16.91255,16.74979,16.62414,0.03296751,0.0057788,0.005776132,0.007019405,0.02388626
5.8781442,-9.8895405,0.01737034,6.159676E-06,18.96938,17.6067,17.10939,16.95937,18.53613,0.1097322,0.01532257,0.01710208,0.02500583,0.3032562
5.9513335,-9.6527373,0.0199472,5.95709E-06,18.51895,17.59284,17.30837,17.15912,17.17174,0.04244256,0.007690276,0.00837232,0.01288223,0.04434675
6.2763891,-9.7885153,0.01757997,7.047817E-06,18.74981,17.94096,17.59237,17.43664,17.29028,0.05841675,0.01554842,0.01827889,0.03653115,0.06277508
6.3702782,-8.8073657,0.02105763,1.370594E-05,17.28184,15.99285,15.48987,15.20478,15.02427,0.02870776,0.004150108,0.003611873,0.004254912,0.01047123
254.05894,41.171258,0.006724273,1.090417E-05,18.40805,17.37984,17.17114,17.06059,16.90114,0.04662297,0.007810613,0.01029477,0.01364516,0.05639233
356.29275,-10.933575,0.02351193,1.020204E-05,18.85023,17.25039,16.87937,16.69888,16.57777,0.04573365,0.006546928,0.006382406,0.007762901,0.02266943
3.7503482,-11.134386,0.01117991,7.223479E-06,18.68002,17.78647,17.39847,17.21928,17.88568,0.06799554,0.01208263,0.0127017,0.01662836,0.1098854
3.2018727,-10.141302,0.02274342,2.293271E-05,18.0333,16.38223,15.896,15.69353,15.65498,0.07181484,0.009538685,0.009062108,0.01271397,0.05554527
11.606808,-9.9273114,0.02068782,7.077174E-06,17.52853,16.5668,16.11053,15.90658,15.71234,0.01484113,0.003834742,0.003627321,0.003910691,0.009648765
189.82808,-0.53195024,0.003554552,1.015321E-05,13.32744,12.28345,11.89532,11.66728,11.56168,0.00323649,0.002343799,0.001943046,0.001933622,0.00475274
189.97961,-0.13871907,0.01017225,1.172589E-05,22.32497,21.29623,20.96339,21.33436,22.25485,0.2348089,0.05571561,0.06171159,0.1193381,0.7246889
189.21614,-0.58767769,0.008552541,2.088378E-05,18.87438,17.57939,17.25176,17.0838,17.46687,0.06627467,0.01388519,0.01806474,0.01539302,0.07284097
189.05784,-0.27630002,0.02252786,2.37895E-05,19.41203,17.77844,17.05659,16.73076,16.47608,0.04266763,0.006682444,0.005232539,0.00542763,0.01323147
188.9318,-0.22378051,0.02313283,2.059528E-05,17.44475,16.13842,15.6893,15.47003,15.28563,0.01585705,0.00363794,0.003374706,0.003668581,0.009153435
188.91117,-0.20600075,0.02279582,1.190312E-05,17.46797,16.04274,15.36384,15.01327,14.67988,0.01921151,0.003890172,0.00340276,0.003497421,0.007394833
191.12021,-0.45291371,0.02343134,8.953339E-06,17.45023,15.79109,15.03961,14.65262,14.38605,0.01928069,0.003022784,0.002703891,0.002684219,0.00516784
190.96212,-0.56121756,0.008742236,1.313025E-05,14.64794,13.38943,12.81829,12.50975,12.5235,0.00547554,0.001965113,0.001826114,0.001834903,0.003148848
190.61562,0.048208922,0.005102077,5.998737E-06,17.52852,16.77619,16.51275,16.40224,16.29157,0.01941219,0.005496234,0.006035281,0.007603673,0.03007993
195.24442,-0.027537806,0.003970908,5.664528E-06,14.32865,13.10271,12.47905,12.23746,12.08673,0.003774096,0.001885376,0.001756393,0.001783561,0.002547519
194.93807,-0.87130073,0.004120854,3.512094E-05,18.80349,17.70924,17.35297,17.22211,17.18364,0.0498566,0.01097191,0.01126018,0.01439767,0.0493245
195.0197,0.45298859,0.02230952,1.247506E-05,17.98179,16.56086,15.84598,15.45083,15.1129,0.01665704,0.003770775,0.003191048,0.003252419,0.005582571
202.26346,-0.043588369,0.02142574,8.820454E-06,17.0531,15.61066,14.871,14.49378,14.18266,0.01439376,0.003038227,0.002592132,0.002644717,0.005222926
202.12022,-0.11112945,0.01730313,1.750072E-05,16.65663,15.26638,14.58226,14.22657,13.93366,0.01105922,0.002742469,0.002407691,0.002466949,0.004577425
202.44846,0.51062598,0.01795977,4.668352E-06,18.52062,17.50753,17.23675,17.11299,17.02319,0.04522767,0.009916187,0.01072203,0.01506881,0.04598699
202.5091,0.31715648,0.02200958,2.77014E-05,18.70788,17.12457,16.43785,16.15266,15.93405,0.04961026,0.006936972,0.005740584,0.006501603,0.02056758
202.51588,0.29985393,0.02151963,1.51382E-05,21.32128,19.74485,19.24978,18.96785,19.41185,0.1646722,0.02155265,0.02464818,0.02526297,0.1454435
202.43751,1.1829565,0.02135971,7.770132E-06,16.85731,15.67583,15.02522,14.70529,14.39531,0.01123984,0.002899894,0.002552072,0.002667396,0.004836673
187.34018,1.0569309,0.02318845,8.139065E-06,16.21675,14.89984,14.34975,14.10231,13.90433,0.010635,0.002531058,0.002351281,0.002535926,0.005170391
187.38655,0.83964062,0.007515972,8.455567E-06,19.50116,18.93685,18.60956,18.7907,19.03395,0.06160633,0.02088739,0.02256138,0.04432479,0.1584272
187.7058,0.74510376,0.02286855,1.341466E-05,19.29198,17.89288,17.21216,16.86987,16.60723,0.05416124,0.009648494,0.008038837,0.008747837,0.02195459
187.71665,0.52722713,0.02326956,1.272383E-05,18.39656,17.16178,16.48413,16.13143,15.87589,0.03554465,0.006892522,0.006893371,0.007689682,0.01913617
187.93752,0.51189204,0.02255391,4.356619E-05,19.59944,18.04214,17.35252,16.981,16.77762,0.07208231,0.01024237,0.008105638,0.008808991,0.02240109
187.84175,0.60998867,0.02185817,1.007122E-05,18.83506,17.64974,17.01795,16.72643,16.4409,0.04435271,0.008621005,0.007124645,0.008130495,0.01928496
187.74807,0.54210626,0.02379078,1.521201E-05,18.36216,16.6777,15.95179,15.5981,15.29721,0.02875273,0.004579857,0.00370168,0.003871033,0.007675909
187.78098,0.46313575,0.02137726,1.015703E-05,17.3157,16.12326,15.63043,15.40309,15.20947,0.02011038,0.004221172,0.003936598,0.004828479,0.01227586
187.84023,0.23978178,0.02327658,3.33207E-05,19.16305,17.86826,17.34253,17.1036,17.04433,0.0618519,0.02014627,0.01352816,0.02164436,0.06958083
187.79601,0.60623968,0.02308712,8.922797E-06,17.39507,15.53468,14.69029,14.30623,13.95595,0.01540857,0.002779982,0.002299186,0.002327725,0.003693907
187.65304,0.84626065,0.02298159,1.599362E-05,18.32685,16.82453,16.22913,15.91117,15.67211,0.03971794,0.005157499,0.004520481,0.004895322,0.01187088
187.69793,0.6358071,0.0239896,1.347519E-05,18.60287,16.60612,15.85821,15.4733,15.1968,0.03131837,0.004187996,0.003444551,0.003502782,0.006747393
